ZoneName	Time	SystemTime	Frame	Velocity	LaneName	LanePos	LaneIndex	LaneCount	LaneHeading	SpeedLimit	Steer	Accel	Brake	Gear	Horn	SubjectEngineRPM	SubjectHeading	SubjectPitch	SubjectRoll	SubjectX	SubjectY	SubjectZ	Signal	LatAccel	LongAccel	Collision	CollisionAngle	CollisionVelocity	VehAhead	HeadwayTime	HeadwayDist	TTC	TerrainType	CultureType	Slip	DigitalInputs	DigitalInputs2	ActiveTrigger	EntityName	DistToEntity	TimeToEntity	EntityVelocity	EntityAccel	EntityHeading	EntityX	EntityY	EntityZ	GrabData	
Unknown	27.98389	10/22/0116 07:47.47	00001679	20.454	Inter614t1-0	0.557	1	2	0.000	11.111	0.6	0.323	0.000	D	F	2371.0	359.770	0.193	0.001	1504.150	691.889	0.024	-	-0.012	0.612	-	-	-	12	10.164	207.895	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	28.98391	10/22/0116 07:47.49	00001739	21.060	Inter614t1-0	0.500	1	2	0.000	11.111	0.1	0.325	0.000	D	F	2419.4	359.948	0.192	-0.004	1504.093	712.647	0.024	-	0.042	0.600	-	-	-	12	9.930	209.114	-	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	29.98393	10/22/0116 07:47.50	00001799	21.653	Inter614t1-0	0.475	1	2	0.000	11.111	-0.2	0.323	0.000	D	F	2466.2	359.905	0.190	0.003	1504.068	734.005	0.024	-	-0.023	0.587	-	-	-	12	9.703	210.094	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	30.98395	10/22/0116 07:47.51	00001859	22.236	Inter614t1-0	0.441	1	2	0.000	11.111	0.5	0.332	0.000	D	F	2518.4	0.014	0.189	-0.029	1504.035	755.949	0.024	-	0.099	0.593	-	-	-	12	9.467	210.503	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	31.98397	10/22/0116 07:47.52	00001919	22.830	Inter614t1-0	0.482	1	2	0.000	11.111	2.8	0.339	0.000	D	F	2568.8	0.370	0.188	-0.031	1504.075	778.482	0.024	-	0.213	0.592	-	-	-	12	9.213	210.324	440.089	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	32.98399	10/22/0116 07:47.53	00001979	23.418	Inter612t1-0	0.664	1	2	0.000	11.111	-4.8	0.344	0.000	D	F	2614.5	0.404	0.187	0.030	1504.258	801.606	0.024	-	-0.213	0.584	-	-	-	12	8.948	209.553	196.566	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	33.98401	10/22/0116 07:47.54	00002039	23.994	Inter612t1-0	0.695	1	2	0.000	11.111	-1.3	0.340	0.000	D	F	2669.6	359.851	0.186	0.008	1504.288	825.313	0.024	-	-0.057	0.572	-	-	-	12	8.677	208.200	126.789	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	34.98403	10/22/0116 07:47.55	00002099	24.559	Inter612t1-0	0.613	1	2	0.000	11.111	1.9	0.332	0.000	D	F	2720.5	359.810	0.184	-0.016	1504.207	849.591	0.024	-	0.079	0.555	-	-	-	12	8.399	206.276	93.460	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	35.98405	10/22/0116 07:47.56	00002159	24.391	Inter612t1-0	0.557	1	2	0.000	11.111	0.2	0.000	0.000	D	F	1697.7	359.905	0.169	-0.002	1504.150	874.201	0.030	-	0.015	-0.674	-	-	-	12	8.364	204.020	100.040	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	36.98407	10/22/0116 07:47.57	00002219	23.835	Inter612t1-0	0.518	1	2	0.000	11.111	-0.3	0.138	0.000	D	F	1831.6	359.845	0.182	0.012	1504.111	898.271	0.028	-	-0.061	-0.212	-	-	-	12	8.488	202.303	136.392	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	37.98409	10/22/0116 07:47.58	00002279	23.862	Inter612t1-0	0.476	1	2	0.000	11.111	1.1	0.222	0.000	D	F	2012.4	0.016	0.182	-0.013	1504.069	922.094	0.026	-	0.092	0.109	-	-	-	12	8.416	200.834	132.993	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	38.98411	10/22/0116 07:47.59	00002339	23.955	Inter612t1-0	0.495	1	2	0.000	11.111	0.3	0.219	0.000	D	F	2014.0	0.074	0.181	-0.001	1504.089	945.999	0.026	-	0.010	0.107	-	-	-	12	8.319	199.282	124.355	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	39.98413	10/22/0116 07:48.00	00002399	24.056	Inter612t1-0	0.534	1	2	0.000	11.111	0.1	0.220	0.000	D	F	2012.7	0.123	0.181	-0.002	1504.127	970.005	0.026	-	0.016	0.097	-	-	-	12	8.215	197.629	115.948	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	40.98415	10/22/0116 07:48.01	00002459	24.150	Inter612t1-0	0.575	1	2	0.000	11.111	-1.2	0.220	0.000	D	F	2016.0	0.017	0.180	0.011	1504.168	994.109	0.027	-	-0.080	0.091	-	-	-	12	8.111	195.878	108.918	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	41.98417	10/22/0116 07:48.02	00002519	24.237	Inter613t1-0	0.535	1	2	0.000	11.111	-0.5	0.201	0.000	D	F	1974.0	359.689	0.179	0.012	1504.128	1018.305	0.027	-	-0.108	0.054	-	-	-	12	8.006	194.037	102.944	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	42.98419	10/22/0116 07:48.03	00002579	24.226	Inter613t1-0	0.378	1	2	0.000	11.111	-1.9	0.196	0.000	D	F	1958.1	359.400	0.179	0.026	1503.972	1042.541	0.027	-	-0.183	-0.030	-	-	-	12	7.932	192.154	102.550	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	43.98421	10/22/0116 07:48.04	00002639	24.263	Inter613t1-0	0.129	1	2	0.000	11.111	5.6	0.226	0.000	D	F	2028.9	359.682	0.180	-0.053	1503.722	1066.768	0.026	-	0.368	0.105	-	-	-	12	7.842	190.281	99.555	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	44.98423	10/22/0116 07:48.05	00002699	24.369	Inter613t1-0	0.154	1	2	0.000	11.111	2.4	0.238	0.000	D	F	2043.0	0.577	0.181	-0.035	1503.747	1091.087	0.027	-	0.259	0.107	-	-	-	12	7.728	188.315	93.365	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	45.98425	10/22/0116 07:48.06	00002759	24.517	Inter613t1-0	0.428	1	2	0.000	11.111	-1.3	0.263	0.000	D	F	2074.7	0.608	0.180	0.018	1504.021	1115.525	0.026	-	-0.116	0.156	-	-	-	12	7.596	186.230	86.015	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	46.98427	10/22/0116 07:48.07	00002819	24.663	Inter613t1-0	0.654	1	2	0.000	11.111	-3.3	0.257	0.000	D	F	2074.7	0.237	0.180	0.036	1504.247	1140.115	0.026	-	-0.262	0.141	-	-	-	12	7.460	183.994	79.609	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	47.98429	10/22/0116 07:48.08	00002879	24.186	Inter613t1-0	0.673	1	2	0.000	11.111	1.7	0.000	0.000	D	F	1649.0	359.866	0.172	-0.008	1504.266	1164.616	0.030	-	0.037	-0.677	-	-	-	12	7.519	181.847	99.140	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	48.98431	10/22/0116 07:48.09	00002939	23.518	Inter613t1-0	0.695	1	2	0.000	11.111	1.8	0.000	0.000	D	F	1603.3	0.259	0.174	-0.020	1504.288	1188.467	0.030	-	0.133	-0.663	-	-	-	12	7.669	180.349	154.711	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	49.98433	10/22/0116 07:48.10	00002999	22.861	Inter746t1-0	0.843	1	2	0.000	11.111	-4.2	0.000	0.000	D	F	1558.7	0.289	0.175	0.037	1504.436	1211.655	0.030	-	-0.257	-0.651	-	-	-	12	7.852	179.514	352.724	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	50.98435	10/22/0116 07:48.11	00003059	22.215	Inter746t1-0	0.802	1	2	0.000	11.111	1.3	0.000	0.000	D	F	1514.7	359.332	0.176	0.027	1504.395	1234.192	0.030	-	-0.202	-0.640	-	-	-	12	8.027	178.327	65.338	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	51.98437	10/22/0116 07:48.12	00003119	21.580	Inter746t1-0	0.637	1	2	0.000	11.111	1.1	0.000	0.000	D	F	1471.3	359.881	0.178	-0.019	1504.230	1256.088	0.030	-	0.169	-0.629	-	-	-	12	8.061	173.950	28.541	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	52.98439	10/22/0116 07:48.13	00003179	20.956	Inter746t1-0	0.621	1	2	0.000	11.111	1.6	0.000	0.000	D	F	1428.8	0.075	0.179	-0.014	1504.214	1277.355	0.030	-	0.094	-0.619	-	-	-	12	7.933	166.247	18.636	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	53.98441	10/22/0116 07:48.14	00003239	20.380	Inter746t1-0	0.622	1	2	0.000	11.111	-4.1	0.474	0.000	D	F	2137.0	359.510	0.188	0.058	1504.216	1298.005	0.029	-	-0.387	0.051	-	-	-	12	7.711	157.152	17.014	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	54.98443	10/22/0116 07:48.15	00003299	20.847	Inter746t1-0	0.433	1	2	0.000	11.111	3.7	0.228	0.000	D	F	2302.4	359.836	0.188	-0.046	1504.026	1318.624	0.025	-	0.340	0.373	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	55.98445	10/22/0116 07:48.16	00003359	20.784	Inter746t1-0	0.438	1	2	0.000	11.111	-0.1	0.000	0.000	D	F	1504.8	0.155	0.178	0.003	1504.031	1339.535	0.029	-	0.004	-0.601	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	56.98447	10/22/0116 07:48.17	00003419	19.188	Inter746t1-0	0.407	1	2	0.000	11.111	-4.6	0.000	0.319	D	F	1250.9	358.981	0.068	0.071	1504.001	1359.868	0.036	L	-0.551	-4.449	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	57.98449	10/22/0116 07:48.18	00003479	17.149	Inter746t1-0	0.100	1	2	0.000	11.111	7.7	0.000	0.054	D	F	1162.4	359.475	0.174	-0.070	1503.694	1377.739	0.031	L	0.513	-1.188	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	58.98451	10/22/0116 07:48.19	00003539	14.960	Inter746t1-0	0.100	1	2	0.000	11.111	-9.1	0.000	0.188	D	F	995.1	0.165	0.149	0.042	1503.693	1393.984	0.034	L	-0.264	-2.837	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	59.98453	10/22/0116 07:48.20	00003599	12.063	Inter749t9-0	-0.221	1	2	0.000	11.111	-33.5	0.000	0.167	D	F	1092.8	355.898	0.145	0.194	1503.372	1407.496	0.034	L	-1.456	-2.791	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000100001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	60.98455	10/22/0116 07:48.21	00003659	11.362	Inter749t31-0	-1.465	1	1	356.539	11.111	9.9	0.000	0.000	D	F	1115.1	351.958	0.192	-0.038	1502.005	1419.046	0.029	-	0.208	-0.521	-	-	-	12	4.929	56.003	5.940	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	61.98457	10/22/0116 07:48.22	00003719	12.003	-	-	SH-	1	-	-	29.3	0.305	0.000	D	F	2179.1	356.276	0.210	-0.149	1500.793	1430.526	0.022	-	1.138	1.127	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	62.98459	10/22/0116 07:48.23	00003779	13.077	Inter749t31-0	-1.219	1	1	355.739	11.111	2.7	0.273	0.000	D	F	2313.8	0.217	0.206	-0.025	1500.512	1443.068	0.022	-	0.255	1.064	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	63.98461	10/22/0116 07:48.24	00003839	14.284	Inter749t31-0	-0.076	1	1	356.903	11.111	-1.9	0.296	0.000	D	F	2483.5	0.138	0.206	0.011	1500.570	1456.759	0.021	-	-0.086	1.148	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	64.98463	10/22/0116 07:48.25	00003899	14.616	Inter749t11-0	0.490	LT1	2	0.000	11.111	-3.0	0.000	0.000	D	F	1508.1	359.679	0.183	0.019	1500.552	1471.415	0.029	-	-0.156	-0.558	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	65.98465	10/22/0116 07:48.26	00003959	10.649	Inter749t65-0	0.347	1	1	349.962	11.111	-136.9	0.000	0.394	D	F	982.1	354.379	-0.013	0.673	1500.186	1484.448	0.040	-	-3.638	-5.313	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	66.98467	10/22/0116 07:48.27	00004019	9.115	Inter749t65-0	0.567	1	1	328.702	11.111	-90.0	0.287	0.000	D	F	1833.5	330.549	0.208	0.285	1497.168	1493.186	0.026	-	-2.501	1.249	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	67.98470	10/22/0116 07:48.28	00004079	10.571	Inter749t65-0	0.932	1	1	306.836	11.111	-136.6	0.354	0.000	D	F	2137.4	313.727	0.224	0.553	1491.038	1500.848	0.023	-	-4.114	1.347	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	68.98471	10/22/0116 07:48.29	00004139	11.848	Inter749t3-4	-0.703	2	2	270.000	11.111	-142.6	0.367	0.000	D	F	2258.3	288.161	0.222	0.674	1481.394	1506.428	0.028	-	-5.219	1.187	-	-	-	Ambient252	4.206	49.837	47.692	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	69.98473	10/22/0116 07:48.30	00004199	13.140	Inter749t3-4	0.893	2	2	270.000	11.111	-5.9	0.365	0.000	D	F	2389.5	271.307	0.199	0.043	1469.074	1508.024	0.020	-	-0.730	1.387	-	-	-	Ambient252	3.499	45.977	19.678	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	70.98476	10/22/0116 07:48.31	00004259	14.491	Inter749t17-0	0.891	1	1	270.099	11.111	-24.6	0.351	0.000	D	F	2551.1	267.578	0.208	0.180	1455.255	1508.034	0.021	-	-1.386	1.326	-	-	-	Ambient252	3.126	45.303	12.284	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	71.98477	10/22/0116 07:48.32	00004319	15.788	Inter749t17-0	0.053	1	1	270.081	11.111	13.6	0.323	0.000	D	F	2716.8	267.780	0.203	-0.116	1440.129	1507.223	0.021	-	0.812	1.210	-	-	-	Ambient252	2.596	40.987	8.222	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	72.98479	10/22/0116 07:48.33	00004379	16.972	Inter749t17-0	-0.447	1	1	270.061	11.111	8.7	0.317	0.000	D	F	2884.2	268.814	0.204	-0.054	1423.751	1506.746	0.021	-	0.398	1.156	-	-	-	Ambient252	2.087	35.414	5.740	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	73.98481	10/22/0116 07:48.34	00004439	18.095	Inter749t1-3	-0.603	2	2	270.000	11.111	1.2	0.312	0.000	D	F	3037.8	270.073	0.201	-0.019	1406.214	1506.597	0.022	-	0.152	1.097	-	-	-	Ambient252	1.585	28.679	3.933	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	74.98483	10/22/0116 07:48.35	00004499	17.779	Inter747t1-3	-0.645	2	2	270.000	11.111	-26.7	0.000	0.176	D	F	1249.7	268.611	0.109	0.192	1387.989	1506.562	0.031	-	-1.391	-2.534	-	-	-	Ambient252	1.195	21.251	3.046	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	75.98486	10/22/0116 07:48.36	00004559	16.080	Inter747t1-2	1.573	1	2	270.000	11.111	9.0	0.332	0.000	D	F	1964.2	261.197	0.216	0.028	1371.570	1505.180	0.026	-	-0.549	0.729	-	-	-	Ambient252	0.820	13.184	2.499	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	76.98487	10/22/0116 07:48.37	00004619	17.020	Inter747t1-2	-0.377	1	2	270.000	11.111	26.4	0.326	0.000	D	F	2852.2	265.922	0.200	-0.207	1355.186	1503.229	0.022	-	1.602	1.151	-	-	-	Ambient237	7.170	122.042	25.302	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	77.98489	10/22/0116 07:48.38	00004679	18.163	Inter747t1-2	-0.898	1	2	270.000	11.111	7.6	0.314	0.000	D	F	3044.8	270.823	0.196	-0.102	1337.603	1502.709	0.022	-	0.884	1.098	-	-	-	Ambient237	6.423	116.654	19.553	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	78.98492	10/22/0116 07:48.39	00004739	19.090	Inter747t1-2	-0.605	1	2	270.000	11.111	1.7	0.307	0.000	D	F	2294.1	270.872	0.192	-0.002	1318.930	1503.002	0.023	-	0.012	0.647	-	-	-	Ambient237	5.771	110.176	15.984	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	79.98493	10/22/0116 07:48.40	00004799	19.661	Inter747t1-2	-0.307	1	2	270.000	11.111	-3.8	0.289	0.000	D	F	2278.7	270.643	0.193	0.032	1299.548	1503.300	0.024	-	-0.236	0.541	-	-	-	Ambient237	5.238	102.989	13.799	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	80.98495	10/22/0116 07:48.41	00004859	20.190	Inter747t1-2	-0.193	1	2	270.000	11.111	-2.1	0.286	0.000	D	F	2317.5	269.872	0.192	0.033	1279.622	1503.413	0.024	-	-0.233	0.518	-	-	-	Ambient237	4.718	95.257	11.918	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	81.98497	10/22/0116 07:48.42	00004919	20.697	Inter747t1-2	-0.172	1	2	270.000	11.111	4.0	0.280	0.000	D	F	2351.7	270.503	0.191	-0.040	1259.177	1503.435	0.024	-	0.307	0.490	-	-	-	Ambient237	4.204	87.007	10.236	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	82.98499	10/22/0116 07:48.43	00004979	21.148	Inter747t1-2	0.129	1	2	270.000	11.111	2.4	0.014	0.000	D	F	1872.9	271.301	0.180	-0.024	1238.239	1503.736	0.025	-	0.225	-0.034	-	-	-	Ambient237	3.701	78.264	8.744	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	83.98502	10/22/0116 07:48.44	00005039	20.550	Inter747t1-2	0.682	1	2	270.000	11.111	-8.3	0.000	0.000	D	F	1409.1	271.715	0.179	0.035	1217.391	1504.289	0.030	-	-0.249	-0.612	-	-	-	Ambient237	3.387	69.611	8.333	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	84.98503	10/22/0116 07:48.45	00005099	19.934	Inter748t1-2	0.804	1	2	270.000	11.111	-0.5	0.000	0.000	D	F	1359.4	268.580	0.176	0.066	1197.152	1504.411	0.030	-	-0.612	-0.602	-	-	-	Ambient237	3.089	61.567	7.957	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	85.98505	10/22/0116 07:48.46	00005159	19.065	Inter748t1-2	0.424	1	2	270.000	11.111	4.9	0.000	0.122	D	F	1278.3	269.389	0.118	-0.041	1177.547	1504.030	0.031	-	0.339	-2.146	-	-	-	Ambient237	2.841	54.157	7.885	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	86.98507	10/22/0116 07:48.47	00005219	17.763	Inter748t1-2	0.409	1	2	270.000	11.111	5.8	0.000	0.000	D	F	1211.5	270.994	0.191	-0.061	1159.227	1504.016	0.030	R	0.554	-0.563	-	-	-	Ambient237	2.704	48.031	8.629	PAVEMENT_GENERAL	Urban	F	1011101001000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	87.98509	10/22/0116 07:48.48	00005279	17.595	Inter748t1-2	0.978	1	2	270.000	11.111	-6.4	0.000	0.000	D	F	1395.3	272.715	0.179	0.020	1141.556	1504.584	0.028	R	-0.024	-0.536	-	-	-	Ambient237	2.419	42.555	7.884	PAVEMENT_GENERAL	Urban	F	1111101001000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	88.98512	10/22/0116 07:48.49	00005339	15.706	Inter748t1-2	1.447	1	2	270.000	11.111	-6.2	0.000	0.116	D	F	1058.2	269.910	0.164	0.085	1124.803	1505.054	0.032	-	-0.664	-1.994	-	-	-	Ambient237	2.419	37.997	10.829	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	89.98513	10/22/0116 07:48.50	00005399	13.703	Inter748t1-2	1.229	1	2	270.000	11.111	1.8	0.000	0.122	D	F	919.1	268.316	0.167	0.006	1110.086	1504.835	0.032	-	-0.101	-2.025	-	-	-	Ambient238	2.489	34.108	11.399	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	90.98515	10/22/0116 07:48.51	00005459	12.139	Inter748t1-2	0.919	1	2	270.000	11.111	-1.0	0.000	0.015	D	F	1170.4	268.873	0.193	-0.002	1097.286	1504.526	0.030	-	0.014	-0.730	-	-	-	Ambient237	2.873	34.869	-	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	91.98518	10/22/0116 07:48.52	00005519	11.603	Inter748t1-2	0.662	1	2	270.000	11.111	2.9	0.000	0.000	D	F	1139.6	268.735	0.193	-0.012	1085.422	1504.269	0.029	-	0.085	-0.522	-	-	-	Ambient237	3.034	35.201	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	92.98519	10/22/0116 07:48.53	00005579	11.084	Inter748t1-2	0.499	1	2	270.000	11.111	1.7	0.000	0.000	D	F	1089.1	269.558	0.194	-0.013	1074.081	1504.106	0.029	-	0.089	-0.515	-	-	-	Ambient237	3.253	36.054	-	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	93.98521	10/22/0116 07:48.54	00005639	10.428	Inter748t1-2	0.430	1	2	270.000	11.111	1.9	0.000	0.042	D	F	1019.0	269.697	0.177	-0.008	1063.271	1504.037	0.030	-	0.053	-1.034	-	-	-	Ambient237	3.591	37.441	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	94.98523	10/22/0116 07:48.55	00005699	9.868	Inter748t1-2	0.409	1	2	270.000	11.111	1.8	0.000	0.000	D	F	969.6	270.031	0.195	-0.008	1053.148	1504.016	0.029	-	0.058	-0.498	-	-	-	Ambient237	4.005	39.516	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	95.98525	10/22/0116 07:48.56	00005759	9.532	Inter748t1-2	0.438	1	2	270.000	11.111	-0.3	0.146	0.000	D	F	1488.4	270.219	0.217	-0.002	1043.513	1504.045	0.026	-	-0.005	0.331	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1011101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
Unknown	96.98528	10/22/0116 07:48.57	00005819	10.516	Inter748t1-2	0.473	1	2	270.000	11.111	0.2	0.321	0.000	D	F	2078.7	270.204	0.218	0.002	1033.589	1504.080	0.020	-	0.005	1.473	-	-	-	-	-	-	-	PAVEMENT_GENERAL	Urban	F	1111101000000001	0000000000000000	-	-	-	-	-	-	-	-	-	-	Terminate	
